name,url,tags
Heavy Rain,https://store.steampowered.com/app/960910/Heavy_Rain/?snr=1_7_7_7000_150_5,"Choices Matter,Story Rich,Multiple Endings,Narration,Adventure,Cinematic,Detective,Thriller,Emotional,Investigation,Interactive Fiction,Quick-Time Events,Dynamic Narration,Mystery,Singleplayer,Crime,Sexual Content,Atmospheric,Violent,Nudity"
Left 4 Dead 2,https://store.steampowered.com/app/550/Left_4_Dead_2/?snr=1_7_7_7000_150_5,"Zombies,Co-op,FPS,Multiplayer,Shooter,Online Co-Op,Action,Survival,Horror,First-Person,Gore,Team-Based,Moddable,Survival Horror,Post-apocalyptic,Singleplayer,Adventure,Local Co-Op,Replay Value,Tactical"
Detroit: Become Human,https://store.steampowered.com/app/1222140/Detroit_Become_Human/?snr=1_7_7_7000_150_5,"Choices Matter,Story Rich,Multiple Endings,Cinematic,Singleplayer,Emotional,Adventure,Sci-fi,Futuristic,Robots,Beautiful,Great Soundtrack,Atmospheric,Third Person,Dynamic Narration,Replay Value,Cyberpunk,Narration,Violent,Female Protagonist"
World War Z,https://store.steampowered.com/app/699130/World_War_Z/?snr=1_7_7_7000_150_5,"Zombies,Multiplayer,Online Co-Op,Action,Co-op,Singleplayer,Shooter,Third-Person Shooter,PvE,FPS,Survival Horror,Gun Customization,Character Customization,Post-apocalyptic,Gore,First-Person,Violent,Combat,Third Person,Class-Based"
The Beast Inside,https://store.steampowered.com/app/792300/The_Beast_Inside/?snr=1_7_7_7000_150_5,"Horror,Adventure,Action,Survival Horror,Multiplayer,Singleplayer,First-Person,Indie,Survival,Story Rich,Psychological Horror,Violent,Atmospheric,Gore,Walking Simulator,Exploration,Open World,Realistic,Great Soundtrack,Co-op"
Solasta: Crown of the Magister,https://store.steampowered.com/app/1096530/Solasta_Crown_of_the_Magister/?snr=1_7_7_7000_150_5,"Co-op Campaign,Isometric,Multiplayer,RPG,Character Customization,Co-op,Choices Matter,Fantasy,Story Rich,CRPG,Class-Based,Singleplayer,Dungeons & Dragons,Stealth,PvE,Adventure,Party-Based RPG,Team-Based,Combat,Strategy RPG"
Blackout Protocol,https://store.steampowered.com/app/2111870/Blackout_Protocol/?snr=1_7_7_7000_150_5,"Early Access,Top-Down Shooter,Action Roguelike,Online Co-Op,Zombies,Twin Stick Shooter,Roguelite,PvE,Shooter,Survival,Combat,Thriller,Supernatural,Underground,Dark,Co-op,Action,Roguelike,Atmospheric,Top-Down"
TOKYO GHOUL:re [CALL to EXIST],https://store.steampowered.com/app/756530/TOKYO_GHOULre_CALL_to_EXIST/?snr=1_7_7_7000_150_5,"Action,Anime,Gore,Violent,Character Customization,Singleplayer,Multiplayer,Sexual Content,Hentai,Hack and Slash,Co-op,Horror,Adventure,JRPG"
Will To Live Online,https://store.steampowered.com/app/707010/Will_To_Live_Online/?snr=1_7_7_7000_150_5,"Survival,Multiplayer,Open World,Free to Play,Post-apocalyptic,Open World Survival Craft,FPS,Massively Multiplayer,MMORPG,Shooter,Action,Crafting,First-Person,RPG,Early Access,Exploration,Atmospheric,Gore,Indie,Violent"
ACE COMBAT™ 7: SKIES UNKNOWN,https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN/?snr=1_7_7_7000_150_5,"Flight,Jet,Military,War,Shooter,Arcade,Cinematic,PvP,3D,Simulation,First-Person,Third Person,Action,Story Rich,Multiplayer,Great Soundtrack,Silent Protagonist,Singleplayer,Sci-fi,Realistic"
Stray,https://store.steampowered.com/app/1332010/Stray/?snr=1_7_7_7000_150_5,"Cats,Adventure,Cyberpunk,Atmospheric,Cute,Singleplayer,Exploration,Robots,Third Person,Beautiful,Puzzle,Horror,Sci-fi,Indie,Dystopian,Open World,Mystery,Colorful,Action,Stealth"
"Ranch Simulator - Build, Farm, Hunt",https://store.steampowered.com/app/1119730/Ranch_Simulator__Build_Farm_Hunt/?snr=1_7_7_7000_150_6,"Early Access,Simulation,Multiplayer,Online Co-Op,Open World,Farming Sim,Farming,Job Simulator,Co-op,Realistic,Hunting,Sandbox,Singleplayer,Destruction,Management,Trading,Economy,Immersive Sim,Relaxing,Indie"
Path of Exile,https://store.steampowered.com/app/238960/Path_of_Exile/?snr=1_7_7_7000_150_6,"Free to Play,Action RPG,Hack and Slash,RPG,Multiplayer,Loot,Dungeon Crawler,Massively Multiplayer,Character Customization,Inventory Management,MMORPG,Action,Fantasy,Isometric,Adventure,Singleplayer,Online Co-Op,PvP,Co-op,Horror"
Gunfire Reborn,https://store.steampowered.com/app/1217060/Gunfire_Reborn/?snr=1_7_7_7000_150_6,"Roguelite,FPS,Online Co-Op,Co-op,Roguelike,Multiplayer,Looter Shooter,Indie,Action,Adventure,RPG,Shooter,Action Roguelike,First-Person,Dungeon Crawler,Replay Value,Early Access,Singleplayer,Fast-Paced,Loot"
Scrap Mechanic,https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_7000_150_6,"Building,Sandbox,Open World,Survival,Multiplayer,Crafting,Physics,Base Building,Co-op,Singleplayer,First-Person,Adventure,Third Person,Funny,Simulation,Early Access,Action,Indie,Moddable,Online Co-Op"
Lies of P,https://store.steampowered.com/app/1627720/Lies_of_P/?snr=1_7_7_7000_150_6,"Souls-like,Action,Action RPG,Exploration,3D,Adventure,Dark Fantasy,Third Person,Dark,Story Rich,Atmospheric,RPG,Singleplayer,Steampunk,Multiple Endings,Choices Matter,Violent,Replay Value,Gothic,Open World"
Cult of the Lamb,https://store.steampowered.com/app/1313140/Cult_of_the_Lamb/?snr=1_7_7_7000_150_6,"Base Building,Action Roguelike,Character Customization,Cute,Singleplayer,Roguelite,Dungeon Crawler,Dark Humor,Colony Sim,Building,Action,2D,Adventure,Funny,Faith,Fantasy,Controller,Strategy,Colorful,Third Person"
Assetto Corsa,https://store.steampowered.com/app/244210/Assetto_Corsa/?snr=1_7_7_7000_150_6,"Racing,Automobile Sim,Simulation,Driving,Multiplayer,Realistic,VR,Sports,Moddable,Controller,Open World,Physics,Singleplayer,First-Person,Indie,Replay Value,Action,3D Vision,TrackIR,Artificial Intelligence"
The Callisto Protocol™,https://store.steampowered.com/app/1544020/The_Callisto_Protocol/?snr=1_7_7_7000_150_6,"Horror,Sci-fi,Survival Horror,Third-Person Shooter,Space,Shooter,Action-Adventure,Third Person,PvE,3D,Action,Story Rich,Linear,Realistic,Adventure,Robots,Cinematic,Dark,Futuristic,Shoot 'Em Up"
Portal 2,https://store.steampowered.com/app/620/Portal_2/?snr=1_7_7_7000_150_6,"Platformer,Puzzle,Dark Humor,First-Person,Story Rich,Puzzle Platformer,Funny,Female Protagonist,3D Platformer,Action-Adventure,Action,FPS,Co-op,Physics,Sci-fi,Level Editor,Science,Comedy,Atmospheric,Adventure"
Farlight 84,https://store.steampowered.com/app/1928420/Farlight_84/?snr=1_7_7_7000_150_6,"Free to Play,Battle Royale,Hero Shooter,Vehicular Combat,Sci-fi,Early Access,Shooter,MOBA,Multiplayer,Third-Person Shooter,Massively Multiplayer,Third Person,3D,Adventure,Post-apocalyptic,PvP,Action,Survival,Futuristic,Character Customization"
Starship Troopers: Extermination,https://store.steampowered.com/app/1268750/Starship_Troopers_Extermination/?snr=1_7_7_7000_150_6,"Action,Online Co-Op,Sci-fi,First-Person,FPS,Combat,Co-op,Multiplayer,Arcade,Aliens,Wargame,PvE,Space,Shooter,Base Building,Arena Shooter,Class-Based,Early Access,3D,Realistic"
Cities: Skylines,https://store.steampowered.com/app/255710/Cities_Skylines/?snr=1_7_7_7000_150_6,"City Builder,Simulation,Building,Management,Strategy,Sandbox,Singleplayer,Moddable,Economy,Resource Management,Mod,Realistic,Replay Value,Casual,Modern,Real-Time with Pause,Family Friendly,Great Soundtrack,Funny,Action"
American Truck Simulator,https://store.steampowered.com/app/270880/American_Truck_Simulator/?snr=1_7_7_7000_150_6,"Automobile Sim,Driving,Open World,Transportation,Simulation,America,Realistic,Moddable,Relaxing,Exploration,Economy,Atmospheric,Management,Immersive Sim,Multiplayer,Singleplayer,Adventure,Casual,Family Friendly,Level Editor"
BONELAB,https://store.steampowered.com/app/1592190/BONELAB/?snr=1_7_7_7000_150_6,"VR,Physics,Sandbox,Action,Shooter,FPS,First-Person,Action-Adventure,Violent,Underground,Experimental,Psychological,Combat,Puzzle,Dark,Indie,Story Rich,Female Protagonist,Singleplayer,Atmospheric"
Teardown,https://store.steampowered.com/app/1167630/Teardown/?snr=1_7_7_7000_150_6,"Destruction,Physics,Sandbox,Voxel,First-Person,Heist,Open World,Singleplayer,Realistic,Simulation,3D,Action,Puzzle,Driving,Indie,Replay Value,Tactical,Immersive Sim,Puzzle Platformer,Runner"
Stormworks: Build and Rescue,https://store.steampowered.com/app/573090/Stormworks_Build_and_Rescue/?snr=1_7_7_7000_150_6,"Sandbox,Open World,Building,Flight,Exploration,Sailing,Programming,Open World Survival Craft,Survival,Immersive Sim,Base Building,Character Customization,Trains,PvP,Physics,Naval,First-Person,Tutorial,Automation,Crafting"
Bus World,https://store.steampowered.com/app/1193090/Bus_World/?snr=1_7_7_7000_150_6,"Automobile Sim,Simulation,Indie,Racing,Adventure,Early Access,Driving,Atmospheric,Singleplayer,Realistic,Open World,Casual,Sports,Sandbox,Exploration,Moddable,Difficult,Audio Production,Education,Relaxing"
Voidtrain,https://store.steampowered.com/app/1159690/Voidtrain/?snr=1_7_7_7000_150_6,"Open World Survival Craft,Survival,Multiplayer,Co-op,Open World,Base Building,Crafting,Adventure,Online Co-Op,First-Person,Exploration,Building,Atmospheric,Sandbox,Singleplayer,Action,Simulation,Early Access,Indie,Trains"
The Long Dark,https://store.steampowered.com/app/305620/The_Long_Dark/?snr=1_7_7_7000_150_7,"Survival,Open World Survival Craft,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Strategy,Difficult,Action,Early Access,Horror"
Wolcen: Lords of Mayhem,https://store.steampowered.com/app/424370/Wolcen_Lords_of_Mayhem/?snr=1_7_7_7000_150_7,"Hack and Slash,Action RPG,Isometric,Multiplayer,RPG,Action,Loot,Adventure,Indie,Co-op,Character Customization,Dark Fantasy,Dungeon Crawler,Singleplayer,Controller,Fantasy,Top-Down,Medieval,Online Co-Op,Difficult"
My Friendly Neighborhood,https://store.steampowered.com/app/1574260/My_Friendly_Neighborhood/?snr=1_7_7_7000_150_7,"Survival Horror,Horror,Puzzle,Action-Adventure,Shooter,FPS,Open World,Survival,Story Rich,Multiple Endings,First-Person,Choices Matter,Atmospheric,Action,Exploration,Adventure,Resource Management,Realistic,Lore-Rich,3D"
SCARLET NEXUS,https://store.steampowered.com/app/775500/SCARLET_NEXUS/?snr=1_7_7_7000_150_7,"Action,Anime,RPG,Adventure,JRPG,Action RPG,Sci-fi,Action-Adventure,Combat,Character Action Game,Open World,Fighting,Interactive Fiction,Fantasy,Futuristic,Character Customization,Strategy RPG,Singleplayer,CRPG,Hack and Slash"
Call to Arms - Gates of Hell: Ostfront,https://store.steampowered.com/app/400750/Call_to_Arms__Gates_of_Hell_Ostfront/?snr=1_7_7_7000_150_7,"World War II,Strategy,Real Time Tactics,Historical,RTS,War,Realistic,Singleplayer,Level Editor,PvE,PvP,Multiplayer,Co-op,Military,Top-Down,Wargame,Online Co-Op,Action,Tanks,Difficult"
The Ascent,https://store.steampowered.com/app/979690/The_Ascent/?snr=1_7_7_7000_150_7,"Top-Down Shooter,Cyberpunk,RPG,Action,Shooter,Open World,Co-op,Indie,Adventure,Isometric,Action RPG,Twin Stick Shooter,Violent,Gore,Dystopian,Futuristic,Character Customization,Split Screen,Local Co-Op,PvE"
The Long Drive,https://store.steampowered.com/app/1017180/The_Long_Drive/?snr=1_7_7_7000_150_7,"Automobile Sim,Open World,Driving,Multiplayer,Survival,Post-apocalyptic,Exploration,First-Person,Singleplayer,Adventure,Simulation,Horror,Early Access,Indie,Realistic,Sexual Content,Action,Racing,Shooter,FPS"
Partisans 1941,https://store.steampowered.com/app/1227530/Partisans_1941/?snr=1_7_7_7000_150_7,"Strategy,Real Time Tactics,World War II,Stealth,Tactical,Singleplayer,Isometric,Indie,War,Historical,Tactical RPG,Assassin,Strategy RPG,Atmospheric,Difficult,Character Customization,Action,3D,Third Person,Combat"
PlanetSide 2,https://store.steampowered.com/app/218230/PlanetSide_2/?snr=1_7_7_7000_150_7,"Free to Play,FPS,Massively Multiplayer,Shooter,Action,Open World,Multiplayer,Team-Based,Sci-fi,Tactical,War,First-Person,PvP,Futuristic,Co-op,Online Co-Op,Strategy,Space,Adventure,RPG"
No Man's Sky,https://store.steampowered.com/app/275850/No_Mans_Sky/?snr=1_7_7_7000_150_7,"Open World,Open World Survival Craft,Space,Exploration,Sci-fi,Survival,Procedural Generation,Adventure,First-Person,Sandbox,Singleplayer,Multiplayer,Atmospheric,Crafting,Space Sim,Indie,Action,Simulation,FPS,VR"
Geometry Dash,https://store.steampowered.com/app/322170/Geometry_Dash/?snr=1_7_7_7000_150_7,"Difficult,Music,Great Soundtrack,Precision Platformer,Level Editor,Rhythm,2D,Colorful,Singleplayer,Platformer,Character Customization,Arcade,Indie,Side Scroller,Action,Funny,Family Friendly,Casual,Strategy,Adventure"
Remnant: From the Ashes,https://store.steampowered.com/app/617290/Remnant_From_the_Ashes/?snr=1_7_7_7000_150_7,"Souls-like,Action,RPG,Co-op,Adventure,Third-Person Shooter,Multiplayer,Online Co-Op,Shooter,Post-apocalyptic,Survival,Difficult,Singleplayer,Lovecraftian,Dark Fantasy,Violent,Procedural Generation,Atmospheric,Horror,Replay Value"
Atlas Fallen,https://store.steampowered.com/app/1230530/Atlas_Fallen/?snr=1_7_7_7000_150_7,"Action,Adventure,Action RPG,Action-Adventure,Exploration,3D,Cinematic,Demons,Fantasy,Online Co-Op,Loot,Magic,Mystery,Supernatural,Singleplayer,Combat,Female Protagonist,Narration,Story Rich,RPG"
DCS World Steam Edition,https://store.steampowered.com/app/223750/DCS_World_Steam_Edition/?snr=1_7_7_7000_150_7,"Simulation,Flight,Free to Play,Multiplayer,Military,Realistic,War,Open World,VR,Singleplayer,Shooter,Action,Co-op,TrackIR,Sandbox,First-Person,Tanks,Strategy,Massively Multiplayer,FPS"
DEVOUR,https://store.steampowered.com/app/1274570/DEVOUR/?snr=1_7_7_7000_150_7,"Horror,Online Co-Op,Multiplayer,Survival Horror,Sexual Content,Co-op,Psychological Horror,Dark,Survival,First-Person,Atmospheric,Indie,Difficult,Puzzle,Singleplayer,Gore,VR,Violent,Stealth,Action"
Gas Station Simulator,https://store.steampowered.com/app/1149620/Gas_Station_Simulator/?snr=1_7_7_7000_150_7,"Simulation,Economy,Building,Indie,Singleplayer,Multiplayer,Base Building,Realistic,First-Person,Relaxing,Open World,Management,Crafting,Casual,Funny,Design & Illustration,Family Friendly,Co-op,Memes,Destruction"
REMEDIUM: Sentinels,https://store.steampowered.com/app/2244480/REMEDIUM_Sentinels/?snr=1_7_7_7000_150_7,"Action Roguelike,Bullet Hell,Roguelite,Shooter,3D,Singleplayer,Casual,Top-Down,Action RPG,Roguelike,Action,Top-Down Shooter,Post-apocalyptic,Medieval,Score Attack,Survival,Dark,Retro,Dark Fantasy,Controller"
Abalon (formerly Summoners Fate),https://store.steampowered.com/app/1681840/Abalon_formerly_Summoners_Fate/?snr=1_7_7_7000_150_8,"Turn-Based Tactics,Card Battler,Dungeon Crawler,Roguelite,Roguelike,Grid-Based Movement,Open World,Turn-Based Combat,Strategy,Deckbuilding,Turn-Based Strategy,Tabletop,Fantasy,Turn-Based,Party-Based RPG,Procedural Generation,Class-Based,RPG,Top-Down,Singleplayer"
People Playground,https://store.steampowered.com/app/1118200/People_Playground/?snr=1_7_7_7000_150_8,"Sandbox,Physics,Gore,Violent,Blood,Moddable,2D,Singleplayer,Destruction,Simulation,Funny,Building,Pixel Graphics,Psychological Horror,Indie,Casual,Action,Horror,Comedy,Choose Your Own Adventure"
"Papers, Please",https://store.steampowered.com/app/239030/Papers_Please/?snr=1_7_7_7000_150_8,"Indie,Political,Simulation,Singleplayer,Point & Click,Pixel Graphics,Dystopian,Multiple Endings,Puzzle,Story Rich,Retro,Atmospheric,2D,Great Soundtrack,Addictive,Strategy,Replay Value,Casual,Adventure,Difficult"
Madshot,https://store.steampowered.com/app/1524550/Madshot/?snr=1_7_7_7000_150_8,"Platformer,Lovecraftian,Fast-Paced,Roguelite,Action,Parkour,Shooter,Action Roguelike,Gore,Dark Fantasy,Singleplayer,Side Scroller,Roguelike,2D,Bullet Time,Procedural Generation,Hand-drawn,Action RPG,Comic Book,Bullet Hell"
Rebel Inc: Escalation,https://store.steampowered.com/app/1088790/Rebel_Inc_Escalation/?snr=1_7_7_7000_150_8,"Strategy,Simulation,Casual,Political Sim,Indie,Military,Political,War,Management,Tactical,Diplomacy,Singleplayer,Realistic,Real-Time with Pause,RTS,Addictive,Replay Value,Sandbox,Great Soundtrack,Economy"
Arma 3,https://store.steampowered.com/app/107410/Arma_3/?snr=1_7_7_7000_150_6,"Military,Action,Multiplayer,Simulation,Shooter,Realistic,First-Person,Open World,Tactical,FPS,War,Co-op,Strategy,Sandbox,Singleplayer,Moddable,Combat,Online Co-Op,Team-Based,Third-Person Shooter"
Inside the Backrooms,https://store.steampowered.com/app/1987080/Inside_the_Backrooms/?snr=1_7_7_7000_150_8,"Early Access,Horror,Multiplayer,Survival Horror,Puzzle,Psychological Horror,Adventure,Co-op,Online Co-Op,Exploration,First-Person,Atmospheric,FPS,3D,Dark,Mystery,Sci-fi,VR,Story Rich,PvE"
Homeseek,https://store.steampowered.com/app/2093000/Homeseek/?snr=1_7_7_7000_150_8,"Multiplayer,City Builder,Colony Sim,Simulation,Survival,Strategy,Base Building,Dystopian,PvP,Post-apocalyptic,Time Management,Singleplayer,3D,Story Rich,Resource Management,Management,Indie,Choices Matter,Unforgiving,Real-Time"
Victoria 3,https://store.steampowered.com/app/529340/Victoria_3/?snr=1_7_7_7000_150_8,"Grand Strategy,Economy,Strategy,Historical,Simulation,Management,Alternate History,Diplomacy,Political,Singleplayer,Real-Time with Pause,Politics,Multiplayer,Political Sim,Moddable,Sandbox,Resource Management,Military,Replay Value,Capitalism"
GUILTY GEAR -STRIVE-,https://store.steampowered.com/app/1384160/GUILTY_GEAR_STRIVE/?snr=1_7_7_7000_150_8,"2D Fighter,Fighting,Anime,Great Soundtrack,2.5D,PvP,Arcade,Lore-Rich,2D,Action,3D,Story Rich,Multiplayer,Fantasy,Local Multiplayer,Combat,Drama,Cinematic,Casual,Singleplayer"
Subnautica,https://store.steampowered.com/app/264710/Subnautica/?snr=1_7_7_7000_150_8,"Open World Survival Craft,Survival,Open World,Exploration,Horror,Underwater,Crafting,Base Building,Singleplayer,Adventure,First-Person,Sci-fi,Sandbox,Aliens,Atmospheric,Survival Horror,Multiplayer,Action,Indie,Early Access"
The Isle,https://store.steampowered.com/app/376210/The_Isle/?snr=1_7_7_7000_150_8,"Dinosaurs,Survival,Open World,Multiplayer,Simulation,Hunting,Massively Multiplayer,Realistic,Adventure,Early Access,Action,Third Person,Co-op,Sandbox,Horror,Walking Simulator,Strategy,Indie,Team-Based,RPG"
Farthest Frontier,https://store.steampowered.com/app/1044720/Farthest_Frontier/?snr=1_7_7_7000_150_8,"Early Access,City Builder,Survival,Colony Sim,Strategy,Building,Military,Simulation,Singleplayer,Sandbox,Resource Management,Management,RTS,Realistic,Old School,Open World Survival Craft,Immersive Sim,3D,Alternate History,4X"
Frozenheim,https://store.steampowered.com/app/1134100/Frozenheim/?snr=1_7_7_7000_150_8,"Strategy,Base Building,RTS,War,Medieval,Multiplayer,Grand Strategy,Real Time Tactics,Naval Combat,3D,Management,Stylized,Singleplayer,Fantasy,Vikings,Combat,Violent,Gore,Exploration,Historical"
Beat Saber,https://store.steampowered.com/app/620980/Beat_Saber/?snr=1_7_7_7000_150_8,"VR,Rhythm,Music,Moddable,Fast-Paced,Indie,First-Person,Singleplayer,Difficult,Multiplayer,Swordplay,Action,Sports,Futuristic,Casual,Music-Based Procedural Generation,Games Workshop,PvP,Early Access,Great Soundtrack"
Ni no Kuni™ II: Revenant Kingdom,https://store.steampowered.com/app/589360/Ni_no_Kuni_II_Revenant_Kingdom/?snr=1_7_7_7000_150_8,"RPG,JRPG,Anime,Adventure,Open World,Singleplayer,Fantasy,Story Rich,Cute,Action RPG,Great Soundtrack,Hack and Slash,Dungeon Crawler,Action,Strategy,City Builder,Cartoony,Exploration,Multiplayer,Survival"
Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG/?snr=1_7_7_7000_150_8,"Free to Play,Match 3,Puzzle,PvE,PvP,Card Game,Strategy RPG,Turn-Based Strategy,RPG,Strategy,2D,Turn-Based Combat,Story Rich,Singleplayer,Casual,Fantasy,Magic,War,Adventure,Multiplayer"
For The King,https://store.steampowered.com/app/527230/For_The_King/?snr=1_7_7_7000_150_8,"RPG,Online Co-Op,Open World,Strategy,Roguelike,Turn-Based,Multiplayer,Co-op,Turn-Based Combat,Adventure,Tabletop,Roguelite,Turn-Based Strategy,Party-Based RPG,Indie,Board Game,Fantasy,Local Co-Op,Hex Grid,Strategy RPG"
Private Property,https://store.steampowered.com/app/1481700/Private_Property/?snr=1_7_7_7000_150_9,"Action,RPG,Shooter,FPS,3D,First-Person,VR,Dark Humor,Post-apocalyptic,Funny,Zombies,PvE,Combat,Team-Based,Singleplayer,Co-op,Online Co-Op,Multiplayer,Gore,Violent"
